I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
361,-297,-658,-31,509,-478,-204,-73,-331,-258,-302,-429
370,-297,-668,-36,519,-483,-209,-68,-326,-258,-302,-429
370,-297,-668,-36,519,-483,-214,-68,-331,-253,-302,-429
366,-302,-668,-31,517,-485,-219,-73,-336,-258,-302,-439
361,-297,-658,-31,509,-478,-214,-78,-341,-248,-302,-439
361,-307,-668,-26,514,-488,-209,-78,-341,-248,-297,-439
351,-336,-688,-7,519,-512,-204,-78,-356,-258,-307,-453
341,-336,-678,-2,509,-507,-204,-82,-356,-263,-312,-458
336,-341,-678,2,507,-509,-209,-87,-366,-273,-322,-468
322,-346,-668,12,495,-507,-195,-78,-361,-273,-322,-463
312,-351,-663,19,488,-507,-195,-78,-356,-278,-322,-458
317,-356,-673,19,495,-514,-195,-78,-361,-278,-326,-463
312,-370,-683,29,497,-527,-200,-82,-375,-287,-346,-478
307,-370,-678,31,492,-524,-200,-87,-375,-297,-356,-483
297,-390,-688,46,492,-539,-200,-92,-380,-302,-351,-488
297,-405,-702,53,500,-553,-195,-92,-390,-297,-346,-492
292,-409,-702,58,497,-556,-195,-87,-390,-297,-346,-492
292,-414,-707,61,500,-561,-190,-82,-390,-292,-341,-507
297,-414,-712,58,505,-563,-200,-92,-390,-297,-361,-522
292,-429,-722,68,507,-575,-195,-92,-395,-297,-370,-517
287,-434,-722,73,505,-578,-190,-87,-400,-312,-380,-527
287,-439,-727,75,507,-583,-190,-87,-400,-322,-380,-527
287,-439,-727,75,507,-583,-190,-92,-414,-326,-385,-536
287,-444,-732,78,509,-588,-190,-92,-429,-346,-400,-541
292,-458,-751,82,522,-605,-200,-102,-429,-356,-414,-541
287,-448,-736,80,512,-592,-200,-97,-424,-341,-395,-527
287,-448,-736,80,512,-592,-200,-97,-429,-336,-390,-531
292,-453,-746,80,519,-600,-190,-97,-419,-326,-390,-531
283,-448,-732,82,507,-590,-195,-97,-414,-322,-390,-522
268,-453,-722,92,495,-588,-195,-97,-419,-331,-395,-522
263,-453,-717,95,490,-585,-195,-102,-424,-336,-395,-531
278,-468,-746,95,512,-607,-190,-97,-434,-331,-390,-531
273,-468,-741,97,507,-605,-190,-97,-429,-322,-380,-536
263,-453,-717,95,490,-585,-190,-97,-419,-322,-375,-527
273,-448,-722,87,497,-585,-185,-92,-419,-322,-380,-527
278,-453,-732,87,505,-592,-190,-92,-424,-322,-380,-527
263,-478,-741,107,502,-610,-190,-97,-429,-336,-395,-541
273,-473,-746,100,509,-610,-180,-92,-424,-331,-400,-536
273,-458,-732,92,502,-595,-180,-92,-419,-326,-405,-541
253,-453,-707,100,480,-580,-175,-107,-424,-331,-405,-546
234,-463,-697,114,466,-580,-161,-97,-405,-326,-400,-541
229,-468,-697,119,463,-583,-136,-82,-395,-326,-409,-566
219,-468,-688,124,453,-578,-92,-58,-375,-322,-424,-585
214,-488,-702,136,458,-595,-58,-19,-361,-322,-434,-605
219,-517,-736,148,478,-627,-39,19,-356,-322,-453,-634
239,-502,-741,131,490,-622,-14,73,-312,-287,-439,-634
244,-468,-712,112,478,-590,4,107,-278,-244,-409,-629
268,-414,-683,73,475,-549,19,151,-219,-180,-351,-595
312,-356,-668,21,490,-512,39,209,-165,-122,-292,-541
366,-283,-649,-41,507,-466,39,263,-112,-58,-229,-483
434,-146,-580,-143,507,-363,0,287,-29,48,-112,-375
517,4,-512,-261,514,-253,-58,297,58,170,29,-244
614,170,-444,-392,529,-136,-126,336,161,317,185,-92
761,336,-424,-549,592,-43,-214,361,214,434,331,48
893,507,-385,-700,639,61,-341,346,263,575,527,244
1010,746,-263,-878,636,241,-522,253,317,751,756,483
1132,976,-156,-1054,644,409,-697,185,361,902,976,707
1268,1195,-73,-1232,671,561,-819,170,424,1049,1180,927
1342,1454,112,-1398,614,783,-946,107,522,1220,1405,1156
1385,1742,356,-1564,514,1049,-1112,-14,610,1410,1644,1410
1434,1790,356,-1612,539,1073,-1180,-39,619,1444,1708,1507
1434,1610,175,-1522,629,893,-1146,4,517,1307,1595,1434
1361,1434,73,-1398,644,753,-1102,-4,395,1166,1468,1346
1254,1259,4,-1256,624,631,-1054,-39,273,1019,1317,1229
1132,1034,-97,-1083,614,468,-995,-102,117,814,1112,1073
990,805,-185,-897,588,309,-932,-214,-68,570,868,897
858,619,-239,-739,549,190,-902,-322,-244,341,644,717
736,478,-258,-607,497,109,-873,-400,-356,175,463,561
585,351,-234,-468,409,58,-814,-483,-414,43,297,405
453,239,-214,-346,334,12,-741,-536,-458,-58,156,273
375,146,-229,-261,302,-41,-668,-502,-448,-112,53,146
361,63,-297,-212,329,-117,-575,-405,-419,-141,-14,34
361,-24,-385,-168,373,-204,-492,-317,-424,-165,-82,-58
346,-117,-463,-114,405,-290,-424,-244,-429,-195,-141,-165
336,-214,-551,-61,444,-383,-370,-190,-444,-234,-204,-273
341,-283,-624,-29,483,-453,-331,-156,-453,-268,-258,-346
336,-312,-649,-12,492,-480,-302,-117,-444,-263,-268,-370
331,-317,-649,-7,490,-483,-287,-112,-439,-258,-278,-380
317,-341,-658,12,488,-500,-268,-107,-434,-263,-287,-395
307,-366,-673,29,490,-519,-258,-102,-439,-278,-307,-414
297,-380,-678,41,488,-529,-244,-87,-448,-302,-331,-434
297,-395,-692,48,495,-544,-229,-78,-458,-322,-346,-458
287,-414,-702,63,495,-558,-219,-73,-463,-331,-366,-478
292,-424,-717,65,505,-570,-214,-68,-468,-336,-375,-488
302,-439,-741,68,522,-590,-219,-63,-468,-346,-390,-497
283,-448,-732,82,507,-590,-204,-53,-463,-336,-385,-497
273,-448,-722,87,497,-585,-200,-53,-458,-326,-380,-497
283,-463,-746,90,514,-605,-200,-58,-473,-346,-405,-512
278,-468,-746,95,512,-607,-195,-53,-473,-351,-409,-522
278,-463,-741,92,509,-602,-195,-53,-468,-341,-395,-512
278,-463,-741,92,509,-602,-195,-53,-468,-336,-390,-522
283,-463,-746,90,514,-605,-195,-48,-473,-346,-395,-531
278,-463,-741,92,509,-602,-185,-39,-468,-336,-395,-527
273,-463,-736,95,505,-600,-190,-43,-473,-341,-405,-531
278,-463,-741,92,509,-602,-190,-43,-473,-346,-405,-536
287,-458,-746,85,517,-602,-185,-34,-463,-336,-405,-531
273,-468,-741,97,507,-605,-185,-34,-458,-341,-400,-536
283,-468,-751,92,517,-610,-180,-29,-458,-341,-395,-536
283,-468,-751,92,517,-610,-185,-29,-468,-346,-400,-546
283,-468,-751,92,517,-610,-180,-29,-468,-346,-400,-546
283,-458,-741,87,512,-600,-180,-19,-463,-341,-400,-541
283,-458,-741,87,512,-600,-175,-14,-463,-346,-400,-541
273,-488,-761,107,517,-624,-175,-19,-468,-356,-400,-536
273,-497,-771,112,522,-634,-180,-24,-468,-356,-405,-541
278,-488,-766,104,522,-627,-180,-24,-463,-336,-390,-541
278,-483,-761,102,519,-622,-190,-24,-478,-341,-390,-546
278,-473,-751,97,514,-612,-185,-24,-478,-341,-395,-546
292,-463,-756,85,524,-610,-180,-24,-473,-336,-385,-531
297,-463,-761,82,529,-612,-175,-19,-478,-341,-390,-536
283,-473,-756,95,519,-614,-170,-24,-478,-341,-395,-541
278,-478,-756,100,517,-617,-170,-24,-473,-341,-395,-536
287,-483,-771,97,529,-627,-175,-24,-478,-341,-395,-536
283,-492,-775,104,529,-634,-175,-24,-478,-346,-409,-546
283,-488,-771,102,527,-629,-165,-19,-478,-341,-405,-536
302,-458,-761,78,531,-610,-170,-14,-468,-331,-390,-522
302,-453,-756,75,529,-605,-180,-24,-463,-326,-385,-522
287,-468,-756,90,522,-612,-175,-34,-473,-331,-390,-517
283,-483,-766,100,524,-624,-170,-24,-478,-336,-385,-512
278,-483,-761,102,519,-622,-170,-19,-478,-341,-380,-512
278,-473,-751,97,514,-612,-165,-19,-473,-341,-380,-512
278,-478,-756,100,517,-617,-165,-14,-468,-336,-380,-512
292,-473,-766,90,529,-619,-170,-14,-468,-336,-390,-522
312,-468,-780,78,546,-624,-170,-14,-473,-346,-395,-527
302,-473,-775,85,539,-624,-170,-19,-478,-351,-405,-527
287,-483,-771,97,529,-627,-175,-24,-488,-351,-405,-536
292,-483,-775,95,534,-629,-165,-9,-478,-341,-395,-531
292,-478,-771,92,531,-624,-170,-9,-473,-326,-390,-522
