I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
614,722,107,-668,253,414,-497,-341,702,829,663,458
614,722,107,-668,253,414,-497,-341,702,829,663,458
614,722,107,-668,253,414,-497,-341,702,829,663,458
614,722,107,-668,253,414,-497,-341,702,829,663,458
712,766,53,-739,329,409,-649,-497,692,844,707,507
800,810,9,-805,395,409,-790,-644,683,858,751,546
888,854,-34,-871,461,409,-932,-790,673,873,795,585
976,897,-78,-936,527,409,-1073,-936,663,888,839,624
863,766,-97,-814,480,334,-1063,-1010,473,692,717,551
751,644,-107,-697,429,268,-1063,-1073,283,507,595,478
639,522,-117,-580,378,202,-1063,-1137,92,322,473,405
527,400,-126,-463,326,136,-1063,-1200,-97,136,351,331
361,322,-39,-341,200,141,-1000,-1254,-307,-4,244,273
195,244,48,-219,73,146,-936,-1298,-517,-136,146,214
29,165,136,-97,-53,151,-873,-1342,-727,-268,48,156
-136,87,224,24,-180,156,-810,-1385,-936,-400,-48,97
-151,68,219,41,-185,143,-727,-1239,-868,-380,-68,68
-165,58,224,53,-195,141,-653,-1102,-800,-361,-87,39
-180,48,229,65,-204,139,-580,-966,-732,-341,-107,9
-195,39,234,78,-214,136,-507,-829,-663,-322,-126,-19
-161,43,204,58,-183,124,-434,-702,-575,-287,-122,-29
-136,48,185,43,-161,117,-361,-575,-497,-253,-117,-39
-112,53,165,29,-139,109,-287,-448,-419,-219,-112,-48
-87,58,146,14,-117,102,-214,-322,-341,-185,-107,-58
-68,48,117,9,-92,82,-165,-258,-292,-170,-97,-63
-58,48,107,4,-82,78,-126,-195,-253,-156,-97,-68
-48,48,97,0,-73,73,-87,-131,-214,-141,-97,-73
-39,48,87,-4,-63,68,-48,-68,-175,-126,-97,-78
-43,43,87,0,-65,65,-34,-53,-165,-117,-107,-87
-48,39,87,4,-68,63,-29,-39,-156,-117,-107,-87
-53,34,87,9,-70,61,-24,-24,-146,-117,-107,-87
-58,29,87,14,-73,58,-19,-9,-136,-117,-107,-87
-53,24,78,14,-65,51,-9,0,-136,-107,-107,-92
-48,19,68,14,-58,43,-9,0,-136,-107,-107,-97
-43,14,58,14,-51,36,-9,0,-136,-107,-107,-102
-39,9,48,14,-43,29,-9,0,-136,-107,-107,-107
-53,19,73,17,-63,46,-4,14,-131,-102,-97,-102
-58,19,78,19,-68,48,0,19,-126,-97,-97,-97
-63,19,82,21,-73,51,4,24,-122,-92,-97,-92
-68,19,87,24,-78,53,9,29,-117,-87,-97,-87
-78,14,92,31,-85,53,19,39,-117,-97,-107,-92
-78,9,87,34,-82,48,19,39,-117,-97,-107,-97
-78,4,82,36,-80,43,19,39,-117,-97,-107,-102
-78,0,78,39,-78,39,19,39,-117,-97,-107,-107
-63,9,73,26,-68,41,9,48,-107,-97,-107,-97
-48,19,68,14,-58,43,9,48,-107,-97,-107,-97
-34,29,63,2,-48,46,9,48,-107,-97,-107,-97
-19,39,58,-9,-39,48,9,48,-107,-97,-107,-97
-24,29,53,-2,-39,41,19,48,-107,-107,-97,-87
-29,29,58,0,-43,43,19,48,-107,-107,-97,-87
-34,29,63,2,-48,46,19,48,-107,-107,-97,-87
-39,29,68,4,-53,48,19,48,-107,-107,-97,-87
-48,24,73,12,-61,48,9,48,-107,-97,-102,-87
-48,19,68,14,-58,43,9,48,-107,-97,-107,-87
