I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
341,-1122,-1464,390,902,-1293,9,-253,-790,-1180,-1376,-1190
341,-1122,-1464,390,902,-1293,9,-253,-790,-1180,-1376,-1190
341,-1122,-1464,390,902,-1293,9,-253,-790,-1180,-1376,-1190
341,-1122,-1464,390,902,-1293,9,-253,-790,-1180,-1376,-1190
292,-1068,-1361,387,827,-1215,102,-204,-707,-1107,-1312,-1151
253,-1015,-1268,380,761,-1141,195,-156,-624,-1044,-1249,-1112
214,-961,-1176,373,695,-1068,287,-107,-541,-980,-1185,-1073
175,-907,-1083,366,629,-995,380,-58,-458,-917,-1122,-1034
117,-824,-941,353,529,-883,390,-97,-439,-888,-1073,-976
68,-751,-819,341,444,-785,400,-136,-419,-858,-1024,-927
19,-678,-697,329,358,-688,409,-175,-400,-829,-976,-878
-29,-605,-575,317,273,-590,419,-214,-380,-800,-927,-829
-68,-527,-458,297,195,-492,400,-224,-341,-727,-829,-741
-107,-458,-351,283,122,-405,390,-234,-312,-663,-741,-663
-146,-390,-244,268,48,-317,380,-244,-283,-600,-653,-585
-185,-322,-136,253,-24,-229,370,-253,-253,-536,-566,-507
-204,-283,-78,244,-63,-180,331,-239,-234,-483,-507,-444
-224,-253,-29,239,-97,-141,292,-224,-214,-429,-448,-380
-244,-224,19,234,-131,-102,253,-209,-195,-375,-390,-317
-263,-195,68,229,-165,-63,214,-195,-175,-322,-331,-253
-229,-175,53,202,-141,-61,180,-165,-146,-273,-278,-200
-204,-165,39,185,-122,-63,156,-136,-117,-224,-224,-156
-180,-156,24,168,-102,-65,131,-107,-87,-175,-170,-112
-156,-146,9,151,-82,-68,107,-78,-58,-126,-117,-68
-131,-122,9,126,-70,-56,78,-63,-39,-97,-102,-58
-117,-97,19,107,-68,-39,58,-58,-29,-78,-87,-48
-102,-73,29,87,-65,-21,39,-53,-19,-58,-73,-39
-87,-48,39,68,-63,-4,19,-48,-9,-39,-58,-29
-68,-48,19,58,-43,-14,9,-58,-14,-43,-58,-19
-58,-48,9,53,-34,-19,0,-68,-19,-48,-58,-19
-48,-48,0,48,-24,-24,-9,-78,-24,-53,-58,-19
-39,-48,-9,43,-14,-29,-19,-87,-29,-58,-58,-19
-34,-34,0,34,-17,-17,-24,-82,-29,-43,-53,-4
-29,-29,0,29,-14,-14,-29,-78,-29,-39,-48,0
-24,-24,0,24,-12,-12,-34,-73,-29,-34,-43,4
-19,-19,0,19,-9,-9,-39,-68,-29,-29,-39,9
-24,-19,4,21,-14,-7,-48,-73,-29,-29,-29,14
-29,-19,9,24,-19,-4,-48,-78,-29,-29,-29,19
-34,-19,14,26,-24,-2,-48,-82,-29,-29,-29,24
-39,-19,19,29,-29,0,-48,-87,-29,-29,-29,29
-29,-19,9,24,-19,-4,-48,-82,-19,-24,-24,39
-29,-19,9,24,-19,-4,-48,-78,-19,-19,-19,39
-29,-19,9,24,-19,-4,-48,-73,-19,-14,-14,39
-29,-19,9,24,-19,-4,-48,-68,-19,-9,-9,39
-39,-9,29,24,-34,9,-48,-68,-9,-9,-9,48
-39,-9,29,24,-34,9,-48,-68,-9,-9,-9,48
-39,-9,29,24,-34,9,-48,-68,-9,-9,-9,48
-39,-9,29,24,-34,9,-48,-68,-9,-9,-9,48
