I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-107,-68,39,87,-73,-14,68,-29,-165,-253,-126,-107
-107,-68,39,87,-73,-14,68,-29,-165,-253,-126,-107
-107,-68,39,87,-73,-14,68,-29,-165,-253,-126,-107
-107,-68,39,87,-73,-14,68,-29,-165,-253,-126,-107
-107,-78,29,92,-68,-24,68,-29,-161,-253,-136,-107
-107,-78,29,92,-68,-24,68,-29,-156,-253,-136,-107
-107,-78,29,92,-68,-24,68,-29,-151,-253,-136,-107
-107,-78,29,92,-68,-24,68,-29,-146,-253,-136,-107
-117,-78,39,97,-78,-19,58,-29,-156,-253,-146,-117
-117,-78,39,97,-78,-19,58,-29,-156,-253,-146,-117
-117,-78,39,97,-78,-19,58,-29,-156,-253,-146,-117
-117,-78,39,97,-78,-19,58,-29,-156,-253,-146,-117
-107,-87,19,97,-63,-34,68,-19,-146,-263,-151,-126
-107,-87,19,97,-63,-34,68,-19,-146,-263,-156,-126
-107,-87,19,97,-63,-34,68,-19,-146,-263,-161,-126
-107,-87,19,97,-63,-34,68,-19,-146,-263,-165,-126
-117,-78,39,97,-78,-19,78,-4,-146,-263,-156,-117
-117,-78,39,97,-78,-19,78,0,-146,-263,-156,-117
-117,-78,39,97,-78,-19,78,4,-146,-263,-156,-117
-117,-78,39,97,-78,-19,78,9,-146,-263,-156,-117
-107,-73,34,90,-70,-19,82,24,-156,-263,-161,-117
-107,-68,39,87,-73,-14,87,29,-156,-263,-165,-117
-107,-63,43,85,-75,-9,92,34,-156,-263,-170,-117
-107,-58,48,82,-78,-4,97,39,-156,-263,-175,-117
-107,-68,39,87,-73,-14,102,48,-141,-273,-175,-126
-107,-68,39,87,-73,-14,107,58,-136,-273,-175,-126
-107,-68,39,87,-73,-14,112,68,-131,-273,-175,-126
-107,-68,39,87,-73,-14,117,78,-126,-273,-175,-126
-117,-73,43,95,-80,-14,136,97,-122,-273,-185,-126
-117,-78,39,97,-78,-19,146,107,-117,-273,-185,-126
-117,-82,34,100,-75,-24,156,117,-112,-273,-185,-126
-117,-87,29,102,-73,-29,165,126,-107,-273,-185,-126
-107,-78,29,92,-68,-24,180,156,-102,-273,-195,-131
-107,-78,29,92,-68,-24,185,175,-97,-273,-195,-136
-107,-78,29,92,-68,-24,190,195,-92,-273,-195,-141
-107,-78,29,92,-68,-24,195,214,-87,-273,-195,-146
-112,-78,34,95,-73,-21,219,248,-68,-263,-204,-146
-117,-78,39,97,-78,-19,234,273,-58,-263,-204,-146
-122,-78,43,100,-82,-17,248,297,-48,-263,-204,-146
-126,-78,48,102,-87,-14,263,322,-39,-263,-204,-146
-136,-87,48,112,-92,-19,287,356,-19,-263,-219,-156
-136,-87,48,112,-92,-19,312,390,-9,-263,-224,-156
-136,-87,48,112,-92,-19,336,424,0,-263,-229,-156
-136,-87,48,112,-92,-19,361,458,9,-263,-234,-156
-146,-97,48,122,-97,-24,390,502,29,-273,-239,-170
-146,-97,48,122,-97,-24,409,536,39,-273,-244,-175
-146,-97,48,122,-97,-24,429,570,48,-273,-248,-180
-146,-97,48,122,-97,-24,448,605,58,-273,-253,-185
-151,-97,53,124,-102,-21,478,649,78,-263,-258,-190
-156,-97,58,126,-107,-19,497,683,97,-263,-263,-195
-161,-97,63,129,-112,-17,517,717,117,-263,-268,-200
-165,-97,68,131,-117,-14,536,751,136,-263,-273,-204
-175,-82,92,129,-134,4,561,785,151,-273,-287,-214
-175,-78,97,126,-136,9,575,810,165,-273,-292,-224
-175,-73,102,124,-139,14,590,834,180,-273,-297,-234
-175,-68,107,122,-141,19,605,858,195,-273,-302,-244
-175,-58,117,117,-146,29,614,878,219,-263,-317,-258
-175,-58,117,117,-146,29,624,897,234,-263,-322,-263
-175,-58,117,117,-146,29,634,917,248,-263,-326,-268
-175,-58,117,117,-146,29,644,936,263,-263,-331,-273
-185,-68,117,126,-151,24,649,941,283,-244,-346,-283
-185,-68,117,126,-151,24,653,946,292,-234,-351,-292
-185,-68,117,126,-151,24,658,951,302,-224,-356,-302
-185,-68,117,126,-151,24,663,956,312,-214,-361,-312
-175,-78,97,126,-136,9,653,951,331,-195,-366,-322
-175,-87,87,131,-131,0,653,946,341,-185,-370,-331
-175,-97,78,136,-126,-9,653,941,351,-175,-375,-341
-175,-107,68,141,-122,-19,653,936,361,-165,-380,-351
-161,-117,43,139,-102,-36,634,902,370,-136,-390,-356
-156,-117,39,136,-97,-39,614,878,380,-117,-390,-361
-151,-117,34,134,-92,-41,595,854,390,-97,-390,-366
-146,-117,29,131,-87,-43,575,829,400,-78,-390,-370
-131,-126,4,129,-68,-61,541,790,390,-58,-380,-370
-126,-126,0,126,-63,-63,517,751,390,-48,-380,-370
-122,-126,-4,124,-58,-65,492,712,390,-39,-380,-370
-117,-126,-9,122,-53,-68,468,673,390,-29,-380,-370
-107,-131,-24,119,-41,-78,434,624,370,-4,-375,-361
-97,-136,-39,117,-29,-87,409,585,361,9,-370,-361
-87,-141,-53,114,-17,-97,385,546,351,24,-366,-361
-78,-146,-68,112,-4,-107,361,507,341,39,-361,-361
-73,-136,-63,104,-4,-100,322,468,317,48,-346,-346
-68,-136,-68,102,0,-102,292,429,302,58,-331,-341
-63,-136,-73,100,4,-104,263,390,287,68,-317,-336
-58,-136,-78,97,9,-107,234,351,273,78,-302,-331
-53,-122,-68,87,7,-95,209,312,244,78,-287,-312
-48,-117,-68,82,9,-92,185,273,224,78,-273,-302
-43,-112,-68,78,12,-90,161,234,204,78,-258,-292
-39,-107,-68,73,14,-87,136,195,185,78,-244,-283
-34,-92,-58,63,12,-75,112,165,161,68,-234,-268
-29,-87,-58,58,14,-73,97,136,136,58,-224,-253
-24,-82,-58,53,17,-70,82,107,112,48,-214,-239
-19,-78,-58,48,19,-68,68,78,87,39,-204,-224
-29,-78,-48,53,9,-63,48,48,63,19,-195,-204
-29,-78,-48,53,9,-63,39,29,48,9,-185,-195
-29,-78,-48,53,9,-63,29,9,34,0,-175,-185
-29,-78,-48,53,9,-63,19,-9,19,-9,-165,-175
-29,-68,-39,48,4,-53,9,-34,4,-14,-161,-170
-29,-68,-39,48,4,-53,0,-58,-9,-19,-156,-165
-29,-68,-39,48,4,-53,-9,-82,-24,-24,-151,-161
-29,-68,-39,48,4,-53,-19,-107,-39,-29,-146,-156
-39,-53,-14,46,-12,-34,-24,-122,-53,-34,-131,-146
-39,-48,-9,43,-14,-29,-29,-126,-58,-39,-126,-136
-39,-43,-4,41,-17,-24,-34,-131,-63,-43,-122,-126
-39,-39,0,39,-19,-19,-39,-136,-68,-48,-117,-117
-48,-48,0,48,-24,-24,-48,-151,-82,-53,-102,-112
-48,-48,0,48,-24,-24,-48,-156,-87,-58,-97,-107
-48,-48,0,48,-24,-24,-48,-161,-92,-63,-92,-102
-48,-48,0,48,-24,-24,-48,-165,-97,-68,-87,-97
-39,-39,0,39,-19,-19,-58,-180,-102,-78,-78,-92
-39,-39,0,39,-19,-19,-58,-185,-107,-78,-78,-87
-39,-39,0,39,-19,-19,-58,-190,-112,-78,-78,-82
-39,-39,0,39,-19,-19,-58,-195,-117,-78,-78,-78
-39,-24,14,31,-26,-4,-58,-195,-131,-92,-68,-68
-39,-19,19,29,-29,0,-58,-195,-136,-97,-68,-68
-39,-14,24,26,-31,4,-58,-195,-141,-102,-68,-68
-39,-9,29,24,-34,9,-58,-195,-146,-107,-68,-68
-34,-24,9,29,-21,-7,-48,-195,-136,-117,-58,-63
-29,-29,0,29,-14,-14,-48,-195,-136,-117,-58,-58
-24,-34,-9,29,-7,-21,-48,-195,-136,-117,-58,-53
-19,-39,-19,29,0,-29,-48,-195,-136,-117,-58,-48
-29,-43,-14,36,-7,-29,-48,-195,-146,-126,-58,-48
-29,-48,-19,39,-4,-34,-48,-195,-146,-126,-58,-48
-29,-53,-24,41,-2,-39,-48,-195,-146,-126,-58,-48
-29,-58,-29,43,0,-43,-48,-195,-146,-126,-58,-48
-29,-48,-19,39,-4,-34,-48,-195,-151,-131,-58,-39
-29,-48,-19,39,-4,-34,-48,-195,-156,-136,-58,-39
-29,-48,-19,39,-4,-34,-48,-195,-161,-141,-58,-39
-29,-48,-19,39,-4,-34,-48,-195,-165,-146,-58,-39
-29,-53,-24,41,-2,-39,-34,-180,-161,-146,-48,-39
-29,-58,-29,43,0,-43,-29,-175,-156,-146,-48,-39
-29,-63,-34,46,2,-48,-24,-170,-151,-146,-48,-39
-29,-68,-39,48,4,-53,-19,-165,-146,-146,-48,-39
-29,-48,-19,39,-4,-34,-4,-161,-146,-161,-58,-29
-29,-39,-9,34,-9,-24,0,-156,-146,-165,-58,-29
-29,-29,0,29,-14,-14,4,-151,-146,-170,-58,-29
-29,-19,9,24,-19,-4,9,-146,-146,-175,-58,-29
-24,-4,19,14,-21,7,29,-126,-131,-165,-43,-19
-19,0,19,9,-19,9,39,-117,-126,-156,-39,-19
-14,4,19,4,-17,12,48,-107,-122,-146,-34,-19
-9,9,19,0,-14,14,58,-97,-117,-136,-29,-19
4,29,24,-17,-9,26,73,-82,-102,-126,-14,-9
9,48,39,-29,-14,43,87,-68,-97,-126,-9,0
14,68,53,-41,-19,61,102,-53,-92,-126,-4,9
19,87,68,-53,-24,78,117,-39,-87,-126,0,19
29,82,53,-56,-12,68,126,-29,-82,-117,9,19
29,78,48,-53,-9,63,126,-19,-78,-117,9,19
29,73,43,-51,-7,58,126,-9,-73,-117,9,19
29,68,39,-48,-4,53,126,0,-68,-117,9,19
34,82,48,-58,-7,65,102,-9,-68,-122,0,9
39,87,48,-63,-4,68,87,-9,-68,-126,0,9
43,92,48,-68,-2,70,73,-9,-68,-131,0,9
48,97,48,-73,0,73,58,-9,-68,-136,0,9
53,112,58,-82,-2,85,-14,-48,-73,-131,9,14
68,117,48,-92,9,82,-63,-73,-73,-126,19,19
78,117,39,-97,19,78,-97,-97,-82,-122,19,24
82,117,34,-100,24,75,-112,-117,-87,-117,14,29
87,117,29,-102,29,73,-102,-122,-78,-107,14,39
87,112,24,-100,31,68,-107,-126,-78,-102,19,39
87,97,9,-92,39,53,-107,-126,-78,-97,29,39
92,102,9,-97,41,56,-102,-126,-78,-92,34,39
102,117,14,-109,43,65,-87,-136,-78,-102,24,53
107,141,34,-124,36,87,-87,-141,-68,-97,29,53
107,165,58,-136,24,112,-92,-141,-63,-87,34,63
117,195,78,-156,19,136,-92,-146,-63,-78,34,68
122,185,63,-153,29,124,-92,-141,-53,-63,43,68
131,185,53,-158,39,119,-87,-156,-63,-63,39,63
146,180,34,-163,56,107,-92,-165,-73,-58,39,63
146,170,24,-158,61,97,-87,-175,-78,-48,39,58
141,151,9,-146,65,80,-78,-175,-82,-63,19,53
151,141,-9,-146,80,65,-78,-165,-87,-68,9,39
151,122,-29,-136,90,46,-73,-156,-92,-73,9,34
146,122,-24,-134,85,48,-68,-156,-87,-53,14,29
131,102,-29,-117,80,36,-53,-136,-73,-39,29,43
122,97,-24,-109,73,36,-34,-126,-53,-24,43,48
112,92,-19,-102,65,36,-24,-107,-48,-4,48,48
102,82,-19,-92,61,31,-19,-92,-43,4,58,53
87,97,9,-92,39,53,-4,-78,-39,4,58,43
82,107,24,-95,29,65,4,-73,-34,9,53,39
78,107,29,-92,24,68,14,-73,-34,9,39,29
73,122,48,-97,12,85,19,-73,-34,9,34,14
53,87,34,-70,9,61,24,-68,-58,0,9,-9
43,68,24,-56,9,46,34,-63,-68,-19,-14,-29
39,39,0,-39,19,19,43,-58,-73,-29,-34,-34
39,24,-14,-31,26,4,48,-63,-78,-39,-39,-39
29,9,-19,-19,24,-4,48,-73,-82,-43,-34,-58
24,4,-19,-14,21,-7,48,-78,-97,-43,-39,-68
14,-9,-24,-2,19,-17,48,-97,-117,-68,-53,-73
9,-19,-29,4,19,-24,39,-117,-136,-78,-73,-87
19,-19,-39,0,29,-29,34,-122,-161,-102,-78,-92
19,-24,-43,2,31,-34,29,-126,-165,-112,-92,-92
19,-24,-43,2,31,-34,24,-126,-170,-122,-102,-92
19,-19,-39,0,29,-29,14,-126,-170,-131,-107,-97
9,-39,-48,14,29,-43,19,-122,-161,-122,-112,-97
0,-48,-48,24,24,-48,24,-117,-156,-102,-102,-92
0,-58,-58,29,29,-58,29,-117,-151,-92,-102,-92
-4,-58,-53,31,24,-56,34,-112,-151,-87,-102,-97
4,-53,-58,24,31,-56,24,-112,-165,-92,-97,-107
4,-48,-53,21,29,-51,24,-117,-165,-92,-107,-112
4,-53,-58,24,31,-56,24,-117,-165,-92,-107,-112
9,-53,-63,21,36,-58,24,-117,-165,-82,-107,-112
14,-58,-73,21,43,-65,34,-122,-175,-92,-112,-102
19,-63,-82,21,51,-73,29,-122,-175,-97,-112,-102
24,-63,-87,19,56,-75,29,-117,-175,-102,-112,-102
29,-68,-97,19,63,-82,34,-117,-180,-102,-117,-102
24,-53,-78,14,51,-65,24,-117,-195,-107,-126,-102
19,-48,-68,14,43,-58,24,-117,-195,-112,-126,-107
19,-39,-58,9,39,-48,24,-117,-195,-122,-131,-107
19,-29,-48,4,34,-39,24,-117,-195,-126,-131,-102
9,-39,-48,14,29,-43,34,-107,-190,-117,-126,-107
9,-43,-53,17,31,-48,43,-107,-180,-112,-126,-112
9,-48,-58,19,34,-53,43,-107,-175,-112,-122,-117
9,-63,-73,26,41,-68,43,-102,-170,-112,-122,-122
9,-78,-87,34,48,-82,43,-97,-170,-126,-126,-126
14,-82,-97,34,56,-90,43,-97,-170,-136,-131,-126
14,-87,-102,36,58,-95,48,-92,-175,-146,-136,-131
14,-92,-107,39,61,-100,53,-82,-175,-151,-146,-131
0,-92,-92,46,46,-92,53,-92,-185,-156,-136,-126
0,-87,-87,43,43,-87,48,-92,-180,-151,-131,-117
